subject,relation,object
Sophie Allais,has occupation,supervisor
Renata Silva Beu,has gender,female
Renata Silva Beu,has occupation,supervisor
Shirley Harris,has gender,female
Shirley Harris,has occupation,supervisor
Josiane Champagne,has gender,female
Josiane Champagne,has occupation,supervisor
Romeo Gigli,has gender,male
Romeo Gigli,has occupation,tailor
Jan Willem Vlastuin,has gender,male
Jan Willem Vlastuin,has occupation,tailor
Sheikh Noor Muhammad,has gender,male
Sheikh Noor Muhammad,has occupation,tailor
Mykola Khvyl,has gender,male
Mykola Khvyl,has occupation,tailor
Ignatz Vaserman,has gender,male
Ignatz Vaserman,has occupation,tailor
Ray Aghayan,has gender,male
Ray Aghayan,has occupation,tailor
Kyriakos Katzourakis,has gender,male
Kyriakos Katzourakis,has occupation,tailor
Paul Lormier,has gender,male
Paul Lormier,has occupation,tailor
Israël Wirtheim,has gender,male
Israël Wirtheim,has occupation,tailor
Eric Raeves,has gender,male
Eric Raeves,has occupation,tailor
Vincent Numan,has gender,male
Vincent Numan,has occupation,tailor
William Baron,has gender,male
William Baron,has occupation,tailor
Karl Lagerfeld,has gender,male
Karl Lagerfeld,has occupation,tailor
Joseph Szerman,has gender,male
Joseph Szerman,has occupation,tailor
Josef Gabriel,has gender,male
Josef Gabriel,has occupation,tailor
Miron Shvelidze,has gender,male
Miron Shvelidze,has occupation,tailor
Jean Micoine,has gender,male
Jean Micoine,has occupation,tailor
Avraham Plakhchinski,has gender,male
Avraham Plakhchinski,has occupation,tailor
Ulé Barcelos,has gender,male
Ulé Barcelos,has occupation,tailor
Meir Itzkovitz,has gender,male
Meir Itzkovitz,has occupation,tailor
Anton Weidinger,has gender,male
Anton Weidinger,has occupation,tailor
Peter Čanecký,has gender,male
Peter Čanecký,has occupation,tailor
Jay Hutchinson Scott,has gender,male
Jay Hutchinson Scott,has occupation,tailor
Christopher Lawrence,has gender,male
Christopher Lawrence,has occupation,tailor
Giorgos Patsas,has gender,male
Giorgos Patsas,has occupation,tailor
Philippe Jacobson,has gender,male
Philippe Jacobson,has occupation,tailor
Niels Secher,has gender,male
Niels Secher,has occupation,tailor
Nicholas Roerich,has gender,male
Nicholas Roerich,has occupation,tailor
Mike Ockrent,has gender,male
Mike Ockrent,has occupation,tailor
Emilio Basaldúa,has gender,male
Emilio Basaldúa,has occupation,tailor
Gigi Chessa,has gender,male
Gigi Chessa,has occupation,tailor
Stephan Hann,has gender,male
Stephan Hann,has occupation,tailor
John Skut,has gender,male
John Skut,has occupation,tailor
Per Kristian Solbakken,has gender,male
Per Kristian Solbakken,has occupation,tailor
Héctor Atilio Delmar,has gender,male
Héctor Atilio Delmar,has occupation,tailor
Walter Nobbe,has gender,male
Walter Nobbe,has occupation,tailor
James Haldane O'Hare,has gender,male
James Haldane O'Hare,has occupation,tailor
Beni Montresor,has gender,male
Beni Montresor,has occupation,tailor
Meir Widawski,has gender,male
Meir Widawski,has occupation,tailor
Demetrij Ivan Cej,has gender,male
Demetrij Ivan Cej,has occupation,tailor
Hanns Andreas Stöckel,has gender,male
Hanns Andreas Stöckel,has occupation,tailor
Elio Micheli,has gender,male
Elio Micheli,has occupation,tailor
Ruy Filipe,has gender,male
Ruy Filipe,has occupation,tailor
Giorgos Pivolos,has gender,male
Giorgos Pivolos,has occupation,tailor
Apostolos Vettas,has gender,male
Apostolos Vettas,has occupation,tailor
Tsuyoshi Takahashi,has gender,male
Tsuyoshi Takahashi,has occupation,tailor
Jan Bulka,has gender,male
Jan Bulka,has occupation,tailor
Nina Reichmann,has gender,female
Nina Reichmann,has occupation,tailor
Helga I. Stefánsdóttir,has gender,female
Helga I. Stefánsdóttir,has occupation,tailor
Sylvie Gautrelet,has gender,female
Sylvie Gautrelet,has occupation,tailor
Hella de Jonge,has gender,female
Hella de Jonge,has occupation,tailor
Mary Brouillard,has gender,female
Mary Brouillard,has occupation,tailor
Moe Iori,has gender,female
Moe Iori,has occupation,tailor
Janet Müller,has gender,female
Janet Müller,has occupation,tailor
Tiziana Romanin,has gender,female
Tiziana Romanin,has occupation,tailor
Ludmila Purkyňová,has gender,female
Ludmila Purkyňová,has occupation,tailor
Monika Pormale,has gender,female
Monika Pormale,has occupation,tailor
Maria Molenda-Berkowicz,has gender,female
Maria Molenda-Berkowicz,has occupation,tailor
Claire Renard,has gender,female
Claire Renard,has occupation,tailor
Eefje Wijnings,has gender,female
Eefje Wijnings,has occupation,tailor
Giorgia Vecchini,has gender,female
Giorgia Vecchini,has occupation,tailor
Níki Psychogioú,has gender,female
Níki Psychogioú,has occupation,tailor
Klara Kalicz,has gender,female
Klara Kalicz,has occupation,tailor
Marie Dries,has gender,female
Marie Dries,has occupation,tailor
Agne Merit,has gender,female
Agne Merit,has occupation,tailor
Dorothée Uhrmacher,has gender,female
Dorothée Uhrmacher,has occupation,tailor
Elisa Augier,has gender,female
Elisa Augier,has occupation,tailor
Marina Cuturillo,has gender,female
Marina Cuturillo,has occupation,tailor
Jasna Novak,has gender,female
Jasna Novak,has occupation,tailor
Marijke Peeters,has gender,female
Marijke Peeters,has occupation,tailor
Nicole Bynens,has gender,female
Nicole Bynens,has occupation,tailor
Catherine Bernad,has gender,female
Catherine Bernad,has occupation,tailor
Maria Norrfors,has gender,female
Maria Norrfors,has occupation,tailor
Jarmila Dunděrová,has gender,female
Jarmila Dunděrová,has occupation,tailor
Murielle Blouin,has gender,female
Murielle Blouin,has occupation,tailor
Q107873587,has gender,female
Q107873587,has occupation,tailor
Yve-Luce,has gender,female
Yve-Luce,has occupation,tailor
Elsa Vokou,has gender,female
Elsa Vokou,has occupation,tailor
Charlotte Willi,has gender,female
Charlotte Willi,has occupation,tailor
Ann Hould-Ward,has gender,female
Ann Hould-Ward,has occupation,tailor
Eva Langmilerová,has gender,female
Eva Langmilerová,has occupation,tailor
Anna Filosa,has gender,female
Anna Filosa,has occupation,tailor
Ann Roth,has gender,female
Ann Roth,has occupation,tailor
Cathy Peraux,has gender,female
Cathy Peraux,has occupation,tailor
Anna Laura Messeri,has gender,female
Anna Laura Messeri,has occupation,tailor
Frieda Dauphin-Verhees,has gender,female
Frieda Dauphin-Verhees,has occupation,tailor
Éva Witz,has gender,female
Éva Witz,has occupation,tailor
Luciana Arrighi,has gender,female
Luciana Arrighi,has occupation,tailor
Alessandra Cardini,has gender,female
Alessandra Cardini,has occupation,tailor
Margot Wilson,has gender,female
Margot Wilson,has occupation,tailor
Barbara Gregusova,has gender,female
Barbara Gregusova,has occupation,tailor
Boryana Semerdzhieva,has gender,female
Boryana Semerdzhieva,has occupation,tailor
Anja Vang Krag,has gender,female
Anja Vang Krag,has occupation,tailor
Keren Levi,has gender,female
Keren Levi,has occupation,tailor
Consolata Boyle,has gender,female
Consolata Boyle,has occupation,tailor
Jacqueline Humbert,has gender,female
Jacqueline Humbert,has occupation,tailor
Marja-Leena Savolainen,has gender,female
Marja-Leena Savolainen,has occupation,tailor
Geneviève Carrasco,has gender,female
Geneviève Carrasco,has occupation,tailor
Zita Winnubst,has gender,female
Zita Winnubst,has occupation,tailor
Rita Dévényi,has gender,female
Rita Dévényi,has occupation,tailor
Jacques Berthelot,has gender,male
Jacques Berthelot,has occupation,teacher
Bhagavān Dāsa Gosvāmī,has gender,male
Bhagavān Dāsa Gosvāmī,has occupation,teacher
Per Otnes,has gender,male
Per Otnes,has occupation,teacher
Kurt Swet,has gender,male
Kurt Swet,has occupation,teacher
Stanisław Sedlaczek,has gender,male
Stanisław Sedlaczek,has occupation,teacher
Harley M. Kilgore,has gender,male
Harley M. Kilgore,has occupation,teacher
Andrew Haagensen,has gender,male
Andrew Haagensen,has occupation,teacher
Claus-Ekkehard Bärsch,has gender,male
Claus-Ekkehard Bärsch,has occupation,teacher
Mircea Corneliu Spătaru,has gender,male
Mircea Corneliu Spătaru,has occupation,teacher
Heinrich Hilgenfeld,has gender,male
Heinrich Hilgenfeld,has occupation,teacher
Lutz Richter-Bernburg,has gender,male
Lutz Richter-Bernburg,has occupation,teacher
Ingvald Bleken,has gender,male
Ingvald Bleken,has occupation,teacher
Eduard Lisco,has gender,male
Eduard Lisco,has occupation,teacher
Helmut Hartwig,has gender,male
Helmut Hartwig,has occupation,teacher
Danilo Astori,has gender,male
Danilo Astori,has occupation,teacher
Aglionby Carson,has gender,male
Aglionby Carson,has occupation,teacher
Lothar Krappmann,has gender,male
Lothar Krappmann,has occupation,teacher
Martin J. Buerger,has gender,male
Martin J. Buerger,has occupation,teacher
Vilhelm Esmann,has gender,male
Vilhelm Esmann,has occupation,teacher
Anders Winding Brorson,has gender,male
Anders Winding Brorson,has occupation,teacher
Josef Štulc,has gender,male
Josef Štulc,has occupation,teacher
Dov Liftz,has gender,male
Dov Liftz,has occupation,teacher
Heinz Trochold,has gender,male
Heinz Trochold,has occupation,teacher
Annet Dubut,has gender,male
Annet Dubut,has occupation,teacher
Olov Hartman,has gender,male
Olov Hartman,has occupation,teacher
Hemming Henriksson,has gender,male
Hemming Henriksson,has occupation,teacher
Q69481664,has gender,male
Q69481664,has occupation,teacher
Dinesh Charan Basu,has gender,male
Dinesh Charan Basu,has occupation,teacher
Henry Bogdan,has gender,male
Henry Bogdan,has occupation,teacher
Joar Eimhjellen,has gender,male
Joar Eimhjellen,has occupation,teacher
Amédée Hédin,has gender,male
Amédée Hédin,has occupation,teacher
Ippolito Amicarelli,has gender,male
Ippolito Amicarelli,has occupation,teacher
Hubert Wulfranc,has gender,male
Hubert Wulfranc,has occupation,teacher
Christian Branger,has gender,male
Christian Branger,has occupation,teacher
Andrew Pratt,has gender,male
Andrew Pratt,has occupation,teacher
John Moule,has gender,male
John Moule,has occupation,teacher
Fred Pratt Green,has gender,male
Fred Pratt Green,has occupation,teacher
David E. Poswillo,has gender,male
David E. Poswillo,has occupation,teacher
Ludvig Hope Faye,has gender,male
Ludvig Hope Faye,has occupation,teacher
John Stewart,has gender,male
John Stewart,has occupation,teacher
Jonathan Friedrich Bahnmaier,has gender,male
Jonathan Friedrich Bahnmaier,has occupation,teacher
Johann Alois Leitschuh,has gender,male
Johann Alois Leitschuh,has occupation,teacher
John Day Collis,has gender,male
John Day Collis,has occupation,teacher
James E. Baker,has gender,male
James E. Baker,has occupation,teacher
Othmar Berger,has gender,male
Othmar Berger,has occupation,teacher
Wilhelm Molitor,has gender,male
Wilhelm Molitor,has occupation,teacher
Michael Mann,has gender,male
Michael Mann,has occupation,teacher
Maurice Poissant,has gender,male
Maurice Poissant,has occupation,teacher
Nils Bolander,has gender,male
Nils Bolander,has occupation,teacher
Pierre Rosanvallon,has gender,male
Pierre Rosanvallon,has occupation,teacher
Johannes Rosenthal,has gender,male
Johannes Rosenthal,has occupation,teacher
György Bodnár,has gender,male
György Bodnár,has occupation,teacher
Q127599435,has gender,male
Q127599435,has occupation,teacher
Kenneth Ivan Morse,has gender,male
Kenneth Ivan Morse,has occupation,teacher
Heliodorus,has gender,male
Heliodorus,has occupation,teacher
Otto Lörke,has gender,male
Otto Lörke,has occupation,teacher
Matthew Bridges,has gender,male
Matthew Bridges,has occupation,teacher
Georges Guingouin,has gender,male
Georges Guingouin,has occupation,teacher
Adriaan Kluit,has gender,male
Adriaan Kluit,has occupation,teacher
Valentin Musso,has gender,male
Valentin Musso,has occupation,teacher
Chester Ray Longwell,has gender,male
Chester Ray Longwell,has occupation,teacher
Michael B. Larsen,has gender,male
Michael B. Larsen,has occupation,teacher
Stephan Endlicher,has gender,male
Stephan Endlicher,has occupation,teacher
Francesco Brioschi,has gender,male
Francesco Brioschi,has occupation,teacher
François Reniers,has gender,male
François Reniers,has occupation,teacher
Édouard Prigent,has gender,male
Édouard Prigent,has occupation,teacher
John Blain,has gender,male
John Blain,has occupation,teacher
Christian Vaisse,has gender,male
Christian Vaisse,has occupation,teacher
Michael Anthony Hawkes,has gender,male
Michael Anthony Hawkes,has occupation,teacher
Bror Rudolf Hall,has gender,male
Bror Rudolf Hall,has occupation,teacher
Otto Nitzsch,has gender,male
Otto Nitzsch,has occupation,teacher
Frank W. Asper,has gender,male
Frank W. Asper,has occupation,teacher
Jan Roh,has gender,male
Jan Roh,has occupation,teacher
Shing-Tung Yau,has gender,male
Shing-Tung Yau,has occupation,teacher
Charles Vas,has gender,male
Charles Vas,has occupation,teacher
Philip Pardey,has gender,male
Philip Pardey,has occupation,teacher
Augustin Danizy,has gender,male
Augustin Danizy,has occupation,teacher
Merike Kaste,has gender,female
Merike Kaste,has occupation,teacher
Diane Averill,has gender,female
Diane Averill,has occupation,teacher
Gloria Dorval,has gender,female
Gloria Dorval,has occupation,teacher
France Fongueuse,has gender,female
France Fongueuse,has occupation,teacher
Winifred Annie Coate,has gender,female
Winifred Annie Coate,has occupation,teacher
Éva Halászné Szakács,has gender,female
Éva Halászné Szakács,has occupation,teacher
Mary Elizabeth Grenside Hewett,has gender,female
Mary Elizabeth Grenside Hewett,has occupation,teacher
Catherine Gasquoine Hartley,has gender,female
Catherine Gasquoine Hartley,has occupation,teacher
Ragnhild Backe,has gender,female
Ragnhild Backe,has occupation,teacher
Nancy Jobson,has gender,female
Nancy Jobson,has occupation,teacher
Kirsten Hastrup,has gender,female
Kirsten Hastrup,has occupation,teacher
Isabella Skea,has gender,female
Isabella Skea,has occupation,teacher
Emmeline Tanner,has gender,female
Emmeline Tanner,has occupation,teacher
Sandra Bejdáková,has gender,female
Sandra Bejdáková,has occupation,teacher
Lucinda Murch,has gender,female
Lucinda Murch,has occupation,teacher
Bonnie J. Dorr,has gender,female
Bonnie J. Dorr,has occupation,teacher
Margaret Bailey,has gender,female
Margaret Bailey,has occupation,teacher
Billema Kwillia,has gender,female
Billema Kwillia,has occupation,teacher
Cornelia Wannée,has gender,female
Cornelia Wannée,has occupation,teacher
Claudia Weissauer,has gender,female
