subject,relation,object
Ch. K. Adam,has gender,male
Ch. K. Adam,has occupation,supervisor
Oystein Larsen,has gender,male
Oystein Larsen,has occupation,supervisor
Staffan Wikell,has gender,male
Staffan Wikell,has occupation,supervisor
Péter Eszenyi,has gender,male
Péter Eszenyi,has occupation,supervisor
Roberto Carlos Pereira,has gender,male
Roberto Carlos Pereira,has occupation,supervisor
Bryan Ryan,has gender,male
Bryan Ryan,has occupation,supervisor
Jim Mitchell,has gender,male
Jim Mitchell,has occupation,supervisor
Eric Reynolds,has gender,male
Eric Reynolds,has occupation,supervisor
Hans Christoph Friedrich Graf von Hacke,has gender,male
Hans Christoph Friedrich Graf von Hacke,has occupation,supervisor
Didier Lecourt,has gender,male
Didier Lecourt,has occupation,supervisor
José dos Reis Garcia,has gender,male
José dos Reis Garcia,has occupation,supervisor
Steven Warner,has gender,male
Steven Warner,has occupation,supervisor
Robert Barghaan,has gender,male
Robert Barghaan,has occupation,supervisor
Georg Heinrich Cornelius Schuler,has gender,male
Georg Heinrich Cornelius Schuler,has occupation,supervisor
Ian Hunter,has gender,male
Ian Hunter,has occupation,supervisor
Erland Anton Lie Løkken,has gender,male
Erland Anton Lie Løkken,has occupation,supervisor
Chas Jarrett,has gender,male
Chas Jarrett,has occupation,supervisor
Rawil Säyfetdinef,has gender,male
Rawil Säyfetdinef,has occupation,supervisor
Mathieu Pruvost,has gender,male
Mathieu Pruvost,has occupation,supervisor
Philippe Pernot,has gender,male
Philippe Pernot,has occupation,supervisor
Patrick Battista,has gender,male
Patrick Battista,has occupation,supervisor
Joseph J. Lawson,has gender,male
Joseph J. Lawson,has occupation,supervisor
Laurent Geslin,has gender,male
Laurent Geslin,has occupation,supervisor
Alain Ollivier,has gender,male
Alain Ollivier,has occupation,supervisor
Steffen Schlachtenhaufen,has gender,male
Steffen Schlachtenhaufen,has occupation,supervisor
Alexander von Wulffen,has gender,male
Alexander von Wulffen,has occupation,supervisor
Prokop Voloshin,has gender,male
Prokop Voloshin,has occupation,supervisor
Peter Hartwig,has gender,male
Peter Hartwig,has occupation,supervisor
Walter Debenham Sweeting,has gender,male
Walter Debenham Sweeting,has occupation,supervisor
Gary H. Lee,has gender,male
Gary H. Lee,has occupation,supervisor
Johann Rudolf von May,has gender,male
Johann Rudolf von May,has occupation,supervisor
Pablo Helman,has gender,male
Pablo Helman,has occupation,supervisor
Markus Manninen,has gender,male
Markus Manninen,has occupation,supervisor
Bruno Carteret,has gender,male
Bruno Carteret,has occupation,supervisor
Peter Bartheld,has gender,male
Peter Bartheld,has occupation,supervisor
Karl Ludwig Bogislav Goetze,has gender,male
Karl Ludwig Bogislav Goetze,has occupation,supervisor
Fabrice Petitjean,has gender,male
Fabrice Petitjean,has occupation,supervisor
Charles Walter Calhoun,has gender,male
Charles Walter Calhoun,has occupation,supervisor
Leo Lazarus Haller von Hallerstein,has gender,male
Leo Lazarus Haller von Hallerstein,has occupation,supervisor
Hans Kasten,has gender,male
Hans Kasten,has occupation,supervisor
Ernst Matthias von Borcke,has gender,male
Ernst Matthias von Borcke,has occupation,supervisor
Philippe Delchet,has gender,male
Philippe Delchet,has occupation,supervisor
Kit West,has gender,male
Kit West,has occupation,supervisor
Sidikou Karimou,has gender,male
Sidikou Karimou,has occupation,supervisor
Jake Morrison,has gender,male
Jake Morrison,has occupation,supervisor
Laurent Poissant,has gender,male
Laurent Poissant,has occupation,supervisor
René Trastour,has gender,male
René Trastour,has occupation,supervisor
Emmanuel Muradore,has gender,male
Emmanuel Muradore,has occupation,supervisor
Tim Alexander,has gender,male
Tim Alexander,has occupation,supervisor
Alex Wuttke,has gender,male
Alex Wuttke,has occupation,supervisor
Volodimir Bilanin,has gender,male
Volodimir Bilanin,has occupation,supervisor
Baptiste Magnien,has gender,male
Baptiste Magnien,has occupation,supervisor
Adam Windmill,has gender,male
Adam Windmill,has occupation,supervisor
Henri Zaitoun,has gender,male
Henri Zaitoun,has occupation,supervisor
Fredrik Pihl,has gender,male
Fredrik Pihl,has occupation,supervisor
Ryan Stafford,has gender,male
Ryan Stafford,has occupation,supervisor
Maurizio Rabani,has gender,male
Maurizio Rabani,has occupation,supervisor
Bastian Hopfgarten,has gender,male
Bastian Hopfgarten,has occupation,supervisor
Wolfgang Haas,has gender,male
Wolfgang Haas,has occupation,supervisor
Q117661810,has gender,male
Q117661810,has occupation,supervisor
Terran Benveniste,has gender,male
Terran Benveniste,has occupation,supervisor
Burt Dalton,has gender,male
Burt Dalton,has occupation,supervisor
Sean Andrew Faden,has gender,male
Sean Andrew Faden,has occupation,supervisor
Henning von Kleist,has gender,male
Henning von Kleist,has occupation,supervisor
Kim Libreri,has gender,male
Kim Libreri,has occupation,supervisor
Hamid Ishak Boushaki,has gender,male
Hamid Ishak Boushaki,has occupation,supervisor
Damien Allouch,has gender,male
Damien Allouch,has occupation,supervisor
Philippe Lacroux,has gender,male
Philippe Lacroux,has occupation,supervisor
Balthasar Lüderwalt,has gender,male
Balthasar Lüderwalt,has occupation,supervisor
Rainer Gombos,has gender,male
Rainer Gombos,has occupation,supervisor
Jobst Joseph Thurn,has gender,male
Jobst Joseph Thurn,has occupation,supervisor
Didier Sakellarides,has gender,male
Didier Sakellarides,has occupation,supervisor
Félix Bergés,has gender,male
Félix Bergés,has occupation,supervisor
"Sir Alexander Campbell, 1st Baronet",has gender,male
"Sir Alexander Campbell, 1st Baronet",has occupation,supervisor
Patrick Andre,has gender,male
Patrick Andre,has occupation,supervisor
Jean-Baptiste Lavort,has gender,male
Jean-Baptiste Lavort,has occupation,supervisor
Pascal Canin,has gender,male
Pascal Canin,has occupation,supervisor
Yves Roset,has gender,male
Yves Roset,has occupation,supervisor
Zoran Arizanović,has gender,male
Zoran Arizanović,has occupation,supervisor
Eric Roussel,has gender,male
Eric Roussel,has occupation,supervisor
Roger A. Galvez,has gender,male
Roger A. Galvez,has occupation,supervisor
Joseph Cuenot,has gender,male
Joseph Cuenot,has occupation,supervisor
Mdhamiri Á Nkemi,has gender,male
Mdhamiri Á Nkemi,has occupation,supervisor
Alain Renaut,has gender,male
Alain Renaut,has occupation,supervisor
Jacques-Olivier Molon,has gender,male
Jacques-Olivier Molon,has occupation,supervisor
Takahiro Nomura,has gender,male
Takahiro Nomura,has occupation,supervisor
Léo Silly-Pélissier,has gender,male
Léo Silly-Pélissier,has occupation,supervisor
Ian Dodman,has gender,male
Ian Dodman,has occupation,supervisor
Dietrich von Düring,has gender,male
Dietrich von Düring,has occupation,supervisor
Fritz Klein,has gender,male
Fritz Klein,has occupation,supervisor
Evel Natanas,has gender,male
Evel Natanas,has occupation,supervisor
Franck Vallein,has gender,male
Franck Vallein,has occupation,supervisor
Hans Adam Vintler,has gender,male
Hans Adam Vintler,has occupation,supervisor
David Niednagel,has gender,male
David Niednagel,has occupation,supervisor
Tim Burke,has gender,male
Tim Burke,has occupation,supervisor
Kelly Sandefur,has gender,male
Kelly Sandefur,has occupation,supervisor
Jim Rygiel,has gender,male
Jim Rygiel,has occupation,supervisor
Jeffrey Size,has gender,male
Jeffrey Size,has occupation,supervisor
Petros Nousias,has gender,male
Petros Nousias,has occupation,supervisor
Russell Heyman,has gender,male
Russell Heyman,has occupation,supervisor
Ioan Damaschin,has gender,male
Ioan Damaschin,has occupation,supervisor
Johann Adam von Könneritz,has gender,male
Johann Adam von Könneritz,has occupation,supervisor
Bartolomeu Romcy Costa,has gender,male
Bartolomeu Romcy Costa,has occupation,supervisor
Daniel Leturque,has gender,male
Daniel Leturque,has occupation,supervisor
Rafael Xavier Barreto Alves,has gender,male
Rafael Xavier Barreto Alves,has occupation,supervisor
Hazar Deniz BG,has gender,male
Hazar Deniz BG,has occupation,supervisor
Dominique Morand,has gender,male
Dominique Morand,has occupation,supervisor
Thierry Dupont,has gender,male
Thierry Dupont,has occupation,supervisor
Michel Véniat,has gender,male
Michel Véniat,has occupation,supervisor
Pascal Hontans,has gender,male
Pascal Hontans,has occupation,supervisor
Antonio da Conceição,has gender,male
Antonio da Conceição,has occupation,supervisor
Sébastien Delacour,has gender,male
Sébastien Delacour,has occupation,supervisor
Hervé Bridoux,has gender,male
Hervé Bridoux,has occupation,supervisor
William Calmesnil,has gender,male
William Calmesnil,has occupation,supervisor
Bénézet Bruneau,has gender,male
Bénézet Bruneau,has occupation,supervisor
Sébastien Rame,has gender,male
Sébastien Rame,has occupation,supervisor
Michel Chevet,has gender,male
Michel Chevet,has occupation,supervisor
Maurice Busche,has gender,male
Maurice Busche,has occupation,supervisor
Todd Wilderman,has gender,male
Todd Wilderman,has occupation,supervisor
Johann Christoph von Natzmer,has gender,male
Johann Christoph von Natzmer,has occupation,supervisor
Christian Manz,has gender,male
Christian Manz,has occupation,supervisor
Yves Coste,has gender,male
Yves Coste,has occupation,supervisor
René Condette,has gender,male
René Condette,has occupation,supervisor
Gary Brozenich,has gender,male
Gary Brozenich,has occupation,supervisor
Désiré Drapier,has gender,male
Désiré Drapier,has occupation,supervisor
Christopher Townsend,has gender,male
Christopher Townsend,has occupation,supervisor
Christoph Julius Krage,has gender,male
Christoph Julius Krage,has occupation,supervisor
Segundo Cimbron,has gender,male
Segundo Cimbron,has occupation,supervisor
Rune Arstein,has gender,male
Rune Arstein,has occupation,supervisor
Nathan McGuinness,has gender,male
Nathan McGuinness,has occupation,supervisor
Rodolfo Giovanni Marazzino,has gender,male
Rodolfo Giovanni Marazzino,has occupation,supervisor
Jiří Franc,has gender,male
Jiří Franc,has occupation,supervisor
Christian Chaduc,has gender,male
Christian Chaduc,has occupation,supervisor
Lydert Hinrichsohn Reuter,has gender,male
Lydert Hinrichsohn Reuter,has occupation,supervisor
Teddy Percherancier,has gender,male
Teddy Percherancier,has occupation,supervisor
Denis Gavois,has gender,male
Denis Gavois,has occupation,supervisor
Denis Riondel,has gender,male
Denis Riondel,has occupation,supervisor
Ferry Kaupisch,has gender,male
Ferry Kaupisch,has occupation,supervisor
Johann Christoph Ranfft von Wiesenthal,has gender,male
Johann Christoph Ranfft von Wiesenthal,has occupation,supervisor
Johannes Franciscus de Corte,has gender,male
Johannes Franciscus de Corte,has occupation,supervisor
Friedrich Peppler,has gender,male
Friedrich Peppler,has occupation,supervisor
Tobias Mannewitz,has gender,male
Tobias Mannewitz,has occupation,supervisor
Luc Piquet,has gender,male
Luc Piquet,has occupation,supervisor
Ged Wright,has gender,male
Ged Wright,has occupation,supervisor
Gabriel Bernard,has gender,male
Gabriel Bernard,has occupation,supervisor
Matthias von Scheler,has gender,male
Matthias von Scheler,has occupation,supervisor
Jon Thum,has gender,male
Jon Thum,has occupation,supervisor
Henry Wilson,has gender,male
Henry Wilson,has occupation,supervisor
Raphaël Krucien,has gender,male
Raphaël Krucien,has occupation,supervisor
Pascal Mechineau,has gender,male
Pascal Mechineau,has occupation,supervisor
Green Pinckney Russell,has gender,male
Green Pinckney Russell,has occupation,supervisor
Walter Gresham Andrews,has gender,male
Walter Gresham Andrews,has occupation,supervisor
Jean-Luc Martial,has gender,male
Jean-Luc Martial,has occupation,supervisor
Rémi Gautheron,has gender,male
Rémi Gautheron,has occupation,supervisor
Grégory Soldavini,has gender,male
Grégory Soldavini,has occupation,supervisor
Sr. Vanderlei,has gender,male
Sr. Vanderlei,has occupation,supervisor
David An,has gender,male
David An,has occupation,supervisor
El Shohary,has gender,male
El Shohary,has occupation,supervisor
Philip Kahn,has gender,male
Philip Kahn,has occupation,supervisor
Ernest Deshayes,has gender,male
Ernest Deshayes,has occupation,supervisor
Burak Arliel,has gender,male
Burak Arliel,has occupation,supervisor
Luke Millar,has gender,male
Luke Millar,has occupation,supervisor
Charlie Burrell,has gender,male
Charlie Burrell,has occupation,supervisor
Eiji Arai,has gender,male
Eiji Arai,has occupation,supervisor
André Raymond,has gender,male
André Raymond,has occupation,supervisor
Quinn Else,has gender,male
Quinn Else,has occupation,supervisor
Ali Noureddine al-Naasan,has gender,male
Ali Noureddine al-Naasan,has occupation,supervisor
Friedrich Graf von Hardenberg,has gender,male
Friedrich Graf von Hardenberg,has occupation,supervisor
Sándor Bíró,has gender,male
Sándor Bíró,has occupation,supervisor
Ting Sue,has gender,female
Ting Sue,has occupation,supervisor
Zina Papadopoulou,has gender,female
Zina Papadopoulou,has occupation,supervisor
Eleanor L. Skinner,has gender,female
Eleanor L. Skinner,has occupation,supervisor
Marta Putzeys,has gender,female
Marta Putzeys,has occupation,supervisor
Sophie Allais,has gender,female
Sophie Allais,has occupation,supervisor
Renata Silva Beu,has gender,female
Renata Silva Beu,has occupation,supervisor
Shirley Harris,has gender,female
Shirley Harris,has occupation,supervisor
Josiane Champagne,has gender,female
Josiane Champagne,has occupation,supervisor
Suele Beltran,has gender,female
Suele Beltran,has occupation,supervisor
Rachel Soares,has gender,female
Rachel Soares,has occupation,supervisor
Julie Vignola,has gender,female
Julie Vignola,has occupation,supervisor
Stephanie De Meautis,has gender,female
Stephanie De Meautis,has occupation,supervisor
Nina Fallon,has gender,female
Nina Fallon,has occupation,supervisor
Myyādh al-Ḥasan,has gender,female
Myyādh al-Ḥasan,has occupation,supervisor
Hadeel Basahel,has gender,female
Hadeel Basahel,has occupation,supervisor
Lillian Franklin,has gender,female
Lillian Franklin,has occupation,supervisor
Sara Bennett,has gender,female
Sara Bennett,has occupation,supervisor
Romeo Gigli,has gender,male
Romeo Gigli,has occupation,tailor
Jan Willem Vlastuin,has gender,male
Jan Willem Vlastuin,has occupation,tailor
Sheikh Noor Muhammad,has gender,male
Sheikh Noor Muhammad,has occupation,tailor
